id_visita,data_visita,mes_referencia,unidade,tipo_agendamento,ferramenta_agendamento
78265,2024-04-11,2024-04,livance - tatuapé,visita agendada,retool
80357,2024-04-11,2024-04,livance - pinheiros,visita agendada,animus
80369,2024-04-11,2024-04,livance - pinheiros,visita agendada,admin
80521,2024-04-11,2024-04,livance - pinheiros,visita agendada,admin
99085,2024-04-11,2024-04,livance - pinheiros,visita agendada,retool
79769,2024-04-11,2024-04,livance - paulista,visita agendada,retool
77382,2024-04-11,2024-04,livance - botafogo,visita agendada,retool
80204,2024-04-11,2024-04,livance - brigadeiro 2,visita agendada,retool
80150,2024-04-11,2024-04,livance - brigadeiro,visita agendada,retool
78377,2024-04-11,2024-04,livance - barra da tijuca,visita agendada,admin
80363,2024-04-11,2024-04,livance - barra da tijuca,visita agendada,retool
76398,2024-04-11,2024-04,livance - angélica,visita agendada,retool
80415,2024-04-11,2024-04,livance - vila mariana,visita agendada,retool
80459,2024-04-11,2024-04,livance - vila mariana,visita agendada,retool
80370,2024-04-11,2024-04,livance - vila mariana,visita agendada,retool
28936,2024-04-11,2024-04,visita virtual,visita agendada,retool
79042,2024-04-11,2024-04,visita virtual,visita agendada,retool
65204,2024-04-11,2024-04,livance - vila mariana,visita agendada,retool
70754,2024-04-11,2024-04,visita virtual,visita agendada,retool
71629,2024-04-11,2024-04,visita virtual,visita agendada,retool
74454,2024-04-11,2024-04,visita virtual,visita agendada,retool
78896,2024-04-11,2024-04,visita virtual,visita agendada,retool
78965,2024-04-11,2024-04,visita virtual,visita agendada,retool
74571,2024-04-11,2024-04,visita virtual,visita agendada,retool
79475,2024-04-11,2024-04,visita virtual,visita agendada,admin
79568,2024-04-11,2024-04,visita virtual,visita agendada,admin
79601,2024-04-11,2024-04,visita virtual,visita agendada,retool
79803,2024-04-11,2024-04,visita virtual,visita agendada,retool
80184,2024-04-11,2024-04,livance - vila olímpia,visita agendada,retool
80383,2024-04-11,2024-04,livance - vila olímpia,visita agendada,animus
79845,2024-04-10,2024-04,livance - botafogo,visita agendada,animus
18248,2024-04-10,2024-04,livance - market place,visita agendada,retool
80136,2024-04-10,2024-04,livance - market place,visita agendada,retool
77451,2024-04-10,2024-04,livance - itaim,visita agendada,retool
80064,2024-04-10,2024-04,livance - itaim,visita agendada,retool
79916,2024-04-10,2024-04,livance - campinas,visita agendada,animus
78455,2024-04-10,2024-04,livance - botafogo,visita agendada,retool
56322,2024-04-10,2024-04,livance - paulista,visita agendada,retool
80060,2024-04-10,2024-04,livance - botafogo,visita agendada,retool
80071,2024-04-10,2024-04,livance - botafogo,visita agendada,retool
80164,2024-04-10,2024-04,livance - botafogo,visita agendada,animus
79723,2024-04-10,2024-04,livance - barra da tijuca,visita agendada,retool
79840,2024-04-10,2024-04,livance - barra da tijuca,visita agendada,retool
79877,2024-04-10,2024-04,livance - barra da tijuca,visita agendada,retool
79829,2024-04-10,2024-04,livance - alphaville,visita agendada,retool
79900,2024-04-10,2024-04,livance - paulista,visita agendada,retool
76110,2024-04-10,2024-04,livance - market place,visita agendada,retool
80029,2024-04-10,2024-04,livance - pinheiros,visita agendada,retool
79742,2024-04-10,2024-04,visita virtual,visita agendada,retool
68079,2024-04-10,2024-04,visita virtual,visita agendada,retool
76453,2024-04-10,2024-04,visita virtual,visita agendada,retool
76611,2024-04-10,2024-04,visita virtual,visita agendada,retool
77980,2024-04-10,2024-04,visita virtual,visita agendada,retool
79504,2024-04-10,2024-04,visita virtual,visita agendada,admin
79694,2024-04-10,2024-04,visita virtual,visita agendada,retool
78689,2024-04-10,2024-04,livance - tatuapé,visita agendada,retool
79767,2024-04-10,2024-04,visita virtual,visita agendada,retool
79901,2024-04-10,2024-04,visita virtual,visita agendada,retool
80028,2024-04-10,2024-04,visita virtual,visita agendada,retool
80311,2024-04-10,2024-04,visita virtual,visita agendada,retool
74774,2024-04-10,2024-04,livance - tatuapé,visita agendada,retool
79791,2024-04-10,2024-04,visita virtual,visita agendada,retool
80090,2024-04-09,2024-04,livance - itaim,visita agendada,admin
79358,2024-04-09,2024-04,livance - pinheiros,visita agendada,retool
79828,2024-04-09,2024-04,livance - pinheiros,visita agendada,retool
48465,2024-04-09,2024-04,livance - paulista,visita agendada,retool
75482,2024-04-09,2024-04,livance - paulista,visita agendada,retool
78371,2024-04-09,2024-04,livance - paulista,visita agendada,retool
79935,2024-04-09,2024-04,livance - paulista,visita agendada,retool
80155,2024-04-09,2024-04,livance - paulista,visita agendada,animus
79824,2024-04-09,2024-04,livance - brigadeiro psico,visita agendada,retool
80123,2024-04-09,2024-04,livance - itaim,visita agendada,retool
79808,2024-04-09,2024-04,livance - campinas,visita agendada,animus
80388,2024-04-09,2024-04,livance - brigadeiro 2,visita agendada,admin
77492,2024-04-09,2024-04,livance - botafogo,visita agendada,retool
79873,2024-04-09,2024-04,livance - botafogo,visita agendada,animus
78798,2024-04-09,2024-04,livance - pinheiros,visita agendada,retool
80126,2024-04-09,2024-04,livance - barra da tijuca,visita agendada,animus
80089,2024-04-09,2024-04,livance - botafogo,visita agendada,retool
79297,2024-04-09,2024-04,livance - pinheiros,visita agendada,admin
80125,2024-04-09,2024-04,livance - tatuapé,visita agendada,animus
78274,2024-04-09,2024-04,visita virtual,visita agendada,retool
80260,2024-04-09,2024-04,livance - vila mariana,visita agendada,animus
55222,2024-04-09,2024-04,visita virtual,visita agendada,retool
67834,2024-04-09,2024-04,visita virtual,visita agendada,retool
72762,2024-04-09,2024-04,visita virtual,visita agendada,retool
77685,2024-04-09,2024-04,visita virtual,visita agendada,retool
77951,2024-04-09,2024-04,visita virtual,visita agendada,retool
75340,2024-04-09,2024-04,visita virtual,visita agendada,retool
79069,2024-04-09,2024-04,visita virtual,visita agendada,retool
79366,2024-04-09,2024-04,visita virtual,visita agendada,retool
79487,2024-04-09,2024-04,visita virtual,visita agendada,retool
79710,2024-04-09,2024-04,visita virtual,visita agendada,retool
79792,2024-04-09,2024-04,visita virtual,visita agendada,retool
79944,2024-04-09,2024-04,visita virtual,visita agendada,retool
79887,2024-04-09,2024-04,livance - vila olímpia,visita agendada,retool
56582,2024-04-08,2024-04,livance - botafogo,visita agendada,retool
80033,2024-04-08,2024-04,livance - paulista,visita surpresa,surpresa
79189,2024-04-08,2024-04,livance - market place,visita agendada,retool
79878,2024-04-08,2024-04,livance - market place,visita agendada,retool
79329,2024-04-08,2024-04,livance - itaim,visita agendada,retool
29728,2024-04-08,2024-04,livance - campinas,visita agendada,retool
74496,2024-04-08,2024-04,livance - campinas,visita agendada,retool
79782,2024-04-08,2024-04,livance - campinas,visita agendada,animus
79656,2024-04-08,2024-04,livance - angélica,visita agendada,retool
80054,2024-04-08,2024-04,livance - alphaville,visita agendada,retool
79015,2024-04-08,2024-04,livance - botafogo,visita agendada,retool
79759,2024-04-08,2024-04,livance - botafogo,visita agendada,animus
79996,2024-04-08,2024-04,livance - botafogo,visita agendada,retool
79997,2024-04-08,2024-04,livance - botafogo,visita agendada,retool
78967,2024-04-08,2024-04,livance - barra da tijuca,visita agendada,retool
79591,2024-04-08,2024-04,livance - barra da tijuca,visita agendada,retool
79884,2024-04-08,2024-04,livance - paulista,visita agendada,animus
80002,2024-04-08,2024-04,livance - paulista,visita agendada,animus
78180,2024-04-08,2024-04,livance - botafogo,visita agendada,retool
79817,2024-04-08,2024-04,livance - paulista,visita agendada,retool
79530,2024-04-08,2024-04,visita virtual,visita agendada,retool
79610,2024-04-08,2024-04,livance - pinheiros,visita agendada,retool
47623,2024-04-08,2024-04,visita virtual,visita agendada,retool
53346,2024-04-08,2024-04,visita virtual,visita agendada,retool
77090,2024-04-08,2024-04,visita virtual,visita agendada,retool
77854,2024-04-08,2024-04,visita virtual,visita agendada,retool
79472,2024-04-08,2024-04,visita virtual,visita agendada,retool
79486,2024-04-08,2024-04,visita virtual,visita agendada,retool
78755,2024-04-08,2024-04,visita virtual,visita agendada,retool
79565,2024-04-08,2024-04,visita virtual,visita agendada,retool
79889,2024-04-08,2024-04,visita virtual,visita agendada,retool
79984,2024-04-08,2024-04,visita virtual,visita agendada,retool
59242,2024-04-08,2024-04,livance - vila mariana,visita agendada,retool
59078,2024-04-08,2024-04,livance - tatuapé,visita agendada,retool
79703,2024-04-08,2024-04,livance - tatuapé,visita agendada,retool
79178,2024-04-08,2024-04,livance - pinheiros,visita agendada,retool
72674,2024-04-07,2024-04,livance - market place,visita surpresa,surpresa
80075,2024-04-07,2024-04,livance - alphaville,visita surpresa,surpresa
61106,2024-04-06,2024-04,livance - paulista,visita agendada,retool
33756,2024-04-06,2024-04,livance - alphaville,visita agendada,retool
79718,2024-04-06,2024-04,livance - botafogo,visita agendada,animus
78950,2024-04-06,2024-04,livance - brigadeiro 2,visita agendada,retool
74676,2024-04-06,2024-04,livance - campinas,visita agendada,retool
79888,2024-04-06,2024-04,livance - paulista,visita agendada,animus
79850,2024-04-06,2024-04,livance - vila mariana,visita agendada,animus
53698,2024-04-06,2024-04,livance - paulista,visita agendada,retool
77704,2024-04-06,2024-04,livance - tatuapé,visita agendada,retool
68447,2024-04-06,2024-04,livance - tatuapé,visita agendada,retool
79423,2024-04-06,2024-04,livance - vila olímpia,visita agendada,animus
78735,2024-04-06,2024-04,livance - tatuapé,visita agendada,retool
48457,2024-04-05,2024-04,livance - brigadeiro 2,visita agendada,retool
76799,2024-04-05,2024-04,livance - campinas,visita agendada,retool
79225,2024-04-05,2024-04,livance - campinas,visita agendada,retool
79523,2024-04-05,2024-04,livance - campinas,visita agendada,retool
79521,2024-04-05,2024-04,livance - brigadeiro psico,visita agendada,animus
79427,2024-04-05,2024-04,livance - botafogo,visita agendada,animus
79415,2024-04-05,2024-04,livance - brigadeiro 2,visita agendada,retool
76030,2024-04-05,2024-04,livance - botafogo,visita agendada,retool
79781,2024-04-05,2024-04,livance - botafogo,visita agendada,animus
147037,2024-04-05,2024-04,livance - botafogo,visita agendada,retool
79732,2024-04-05,2024-04,livance - market place,visita agendada,animus
79757,2024-04-05,2024-04,livance - market place,visita agendada,animus
79188,2024-04-05,2024-04,visita virtual,visita agendada,retool
79586,2024-04-05,2024-04,livance - paulista,visita agendada,animus
63805,2024-04-05,2024-04,livance - vila olímpia,visita agendada,retool
79046,2024-04-05,2024-04,livance - pinheiros,visita agendada,retool
78100,2024-04-05,2024-04,visita virtual,visita agendada,retool
78517,2024-04-05,2024-04,visita virtual,visita agendada,retool
79412,2024-04-05,2024-04,visita virtual,visita agendada,retool
79034,2024-04-05,2024-04,visita virtual,visita agendada,retool
79155,2024-04-05,2024-04,livance - vila mariana,visita agendada,animus
48263,2024-04-05,2024-04,livance - tatuapé,visita agendada,retool
77538,2024-04-05,2024-04,livance - tatuapé,visita agendada,retool
78389,2024-04-05,2024-04,livance - pinheiros,visita agendada,retool
79657,2024-04-04,2024-04,livance - alphaville,visita agendada,animus
78304,2024-04-04,2024-04,livance - campinas,visita agendada,retool
79434,2024-04-04,2024-04,livance - pinheiros,visita agendada,animus
75594,2024-04-04,2024-04,livance - paulista,visita agendada,retool
79275,2024-04-04,2024-04,livance - paulista,visita agendada,animus
79514,2024-04-04,2024-04,livance - itaim,visita agendada,animus
47812,2024-04-04,2024-04,livance - campinas,visita agendada,retool
79292,2024-04-04,2024-04,livance - angélica,visita agendada,admin
79536,2024-04-04,2024-04,livance - campinas,visita agendada,animus
79299,2024-04-04,2024-04,livance - botafogo,visita agendada,animus
78485,2024-04-04,2024-04,livance - barra da tijuca,visita agendada,retool
79540,2024-04-04,2024-04,livance - barra da tijuca,visita agendada,animus
79688,2024-04-04,2024-04,livance - barra da tijuca,visita agendada,animus
79376,2024-04-04,2024-04,livance - alphaville,visita agendada,retool
79282,2024-04-04,2024-04,livance - pinheiros,visita agendada,retool
79294,2024-04-04,2024-04,livance - pinheiros,visita agendada,animus
79430,2024-04-04,2024-04,livance - pinheiros,visita agendada,retool
78676,2024-04-04,2024-04,livance - pinheiros,visita agendada,retool
79036,2024-04-04,2024-04,livance - vila olímpia,visita agendada,retool
76559,2024-04-04,2024-04,livance - pinheiros,visita agendada,retool
55742,2024-04-04,2024-04,visita virtual,visita agendada,retool
77500,2024-04-04,2024-04,visita virtual,visita agendada,retool
77924,2024-04-04,2024-04,visita virtual,visita agendada,retool
78484,2024-04-04,2024-04,visita virtual,visita agendada,retool
78851,2024-04-04,2024-04,visita virtual,visita agendada,retool
78179,2024-04-04,2024-04,visita virtual,visita agendada,retool
79594,2024-04-04,2024-04,livance - vila olímpia,visita agendada,retool
79066,2024-04-04,2024-04,livance - vila mariana,visita agendada,retool
79473,2024-04-04,2024-04,livance - vila mariana,visita agendada,retool
79044,2024-04-04,2024-04,livance - tatuapé,visita agendada,retool
79150,2024-04-04,2024-04,livance - tatuapé,visita agendada,retool
79663,2024-04-04,2024-04,livance - tatuapé,visita agendada,retool
75399,2024-04-04,2024-04,livance - pinheiros,visita agendada,admin
79120,2024-04-03,2024-04,livance - tatuapé,visita agendada,animus
77373,2024-04-03,2024-04,livance - barra da tijuca,visita agendada,retool
79346,2024-04-03,2024-04,livance - botafogo,visita agendada,retool
79469,2024-04-03,2024-04,livance - brigadeiro psico,visita agendada,animus
79265,2024-04-03,2024-04,livance - brigadeiro psico,visita agendada,retool
79083,2024-04-03,2024-04,livance - campinas,visita agendada,animus
78580,2024-04-03,2024-04,livance - campinas,visita agendada,retool
79480,2024-04-03,2024-04,livance - paulista,visita agendada,animus
79352,2024-04-03,2024-04,livance - pinheiros,visita agendada,retool
44026,2024-04-03,2024-04,livance - tatuapé,visita agendada,retool
72403,2024-04-03,2024-04,livance - vila mariana,visita agendada,retool
79343,2024-04-03,2024-04,livance - vila olímpia,visita agendada,animus
79183,2024-04-03,2024-04,visita virtual,visita agendada,retool
78548,2024-04-03,2024-04,visita virtual,visita agendada,retool
73338,2024-04-03,2024-04,visita virtual,visita agendada,retool
37662,2024-04-03,2024-04,visita virtual,visita agendada,retool
79253,2024-04-03,2024-04,livance - vila mariana,visita agendada,retool
70813,2024-04-02,2024-04,livance - market place,visita agendada,retool
79217,2024-04-02,2024-04,livance - brigadeiro,visita agendada,retool
79271,2024-04-02,2024-04,livance - market place,visita agendada,retool
79375,2024-04-02,2024-04,livance - market place,visita agendada,retool
79437,2024-04-02,2024-04,livance - itaim,visita agendada,retool
76399,2024-04-02,2024-04,livance - brigadeiro 2,visita agendada,retool
79071,2024-04-02,2024-04,livance - brigadeiro 2,visita agendada,animus
78354,2024-04-02,2024-04,livance - botafogo,visita agendada,retool
79322,2024-04-02,2024-04,livance - brigadeiro,visita agendada,animus
76947,2024-04-02,2024-04,livance - botafogo,visita agendada,retool
78985,2024-04-02,2024-04,não informado,visita agendada,retool
78984,2024-04-02,2024-04,livance - botafogo,visita agendada,retool
